date,Open,High,Low,Close,Volume,seconds
2024-02-23 01:45:00,51675.75000000,51731.10000000,51632.01000000,51697.40000000,281.78490000,1708623900
2024-02-23 02:00:00,51697.40000000,51697.41000000,51601.10000000,51612.67000000,315.14505000,1708624800
2024-02-23 02:15:00,51612.66000000,51665.13000000,51583.27000000,51586.61000000,192.93955000,1708625700
2024-02-23 02:30:00,51586.62000000,51679.62000000,51501.00000000,51656.67000000,228.21725000,1708626600
2024-02-23 02:45:00,51656.67000000,51720.87000000,51602.09000000,51718.81000000,347.03969000,1708627500
2024-02-23 03:00:00,51718.82000000,51718.82000000,51531.90000000,51604.38000000,777.86433000,1708628400
2024-02-23 03:15:00,51604.37000000,51634.99000000,51522.66000000,51607.80000000,222.15592000,1708629300
2024-02-23 03:30:00,51607.80000000,51609.39000000,51460.80000000,51487.40000000,214.78467000,1708630200
2024-02-23 03:45:00,51487.40000000,51515.60000000,51465.00000000,51509.99000000,197.96162000,1708631100
2024-02-23 04:00:00,51509.99000000,51622.49000000,51461.10000000,51622.48000000,366.58656000,1708632000
2024-02-23 04:15:00,51622.48000000,51930.00000000,51622.48000000,51915.19000000,630.22642000,1708632900
2024-02-23 04:30:00,51915.20000000,52065.78000000,51790.00000000,51900.59000000,1481.00218000,1708633800
2024-02-23 04:45:00,51900.59000000,52038.46000000,51742.00000000,51995.58000000,644.11323000,1708634700
2024-02-23 05:00:00,51995.59000000,52007.65000000,51688.97000000,51749.43000000,380.37058000,1708635600
2024-02-23 05:15:00,51749.42000000,51749.43000000,51611.40000000,51713.10000000,296.97796000,1708636500
2024-02-23 05:30:00,51713.10000000,51714.58000000,51551.87000000,51624.02000000,278.03399000,1708637400
2024-02-23 05:45:00,51624.01000000,51679.99000000,51545.26000000,51656.96000000,309.58771000,1708638300
2024-02-23 06:00:00,51656.96000000,51717.87000000,51513.68000000,51597.05000000,245.72239000,1708639200
2024-02-23 06:15:00,51597.06000000,51659.99000000,51184.04000000,51208.99000000,652.72250000,1708640100
2024-02-23 06:30:00,51209.00000000,51501.99000000,51208.99000000,51396.84000000,316.03933000,1708641000
2024-02-23 06:45:00,51396.83000000,51499.01000000,51375.00000000,51456.01000000,142.57623000,1708641900
2024-02-23 07:00:00,51456.01000000,51482.69000000,51276.00000000,51330.00000000,286.69192000,1708642800
2024-02-23 07:15:00,51330.00000000,51350.08000000,51230.00000000,51335.22000000,390.30966000,1708643700
2024-02-23 07:30:00,51335.22000000,51391.00000000,51286.00000000,51286.00000000,203.31067000,1708644600
2024-02-23 07:45:00,51286.00000000,51354.00000000,51286.00000000,51288.42000000,158.45170000,1708645500
2024-02-23 08:00:00,51288.42000000,51358.00000000,51263.53000000,51320.35000000,172.47722000,1708646400
2024-02-23 08:15:00,51320.35000000,51382.20000000,51291.60000000,51372.66000000,152.80103000,1708647300
2024-02-23 08:30:00,51372.66000000,51421.10000000,51369.35000000,51421.09000000,176.89217000,1708648200
2024-02-23 08:45:00,51421.09000000,51483.09000000,51396.81000000,51455.85000000,333.11732000,1708649100
2024-02-23 09:00:00,51455.84000000,51468.90000000,51424.55000000,51427.32000000,120.16046000,1708650000
2024-02-23 09:15:00,51427.33000000,51441.66000000,51386.04000000,51431.10000000,137.05426000,1708650900
2024-02-23 09:30:00,51431.09000000,51548.54000000,51431.09000000,51471.92000000,266.17915000,1708651800
2024-02-23 09:45:00,51471.92000000,51471.92000000,51310.41000000,51311.11000000,221.27232000,1708652700
2024-02-23 10:00:00,51311.11000000,51420.00000000,51311.10000000,51386.11000000,198.68370000,1708653600
2024-02-23 10:15:00,51386.11000000,51386.12000000,51273.67000000,51287.99000000,140.74725000,1708654500
2024-02-23 10:30:00,51287.99000000,51419.36000000,51270.00000000,51412.21000000,147.15490000,1708655400
2024-02-23 10:45:00,51412.20000000,51426.00000000,51035.52000000,51096.39000000,569.46109000,1708656300
2024-02-23 11:00:00,51096.38000000,51169.99000000,50971.11000000,51033.93000000,1064.80064000,1708657200
2024-02-23 11:15:00,51033.94000000,51092.93000000,50980.00000000,51056.00000000,480.08538000,1708658100
2024-02-23 11:30:00,51056.00000000,51120.00000000,51001.48000000,51099.94000000,304.83909000,1708659000
2024-02-23 11:45:00,51099.93000000,51120.00000000,51052.20000000,51100.00000000,209.83838000,1708659900
2024-02-23 12:00:00,51100.00000000,51106.87000000,51003.00000000,51091.86000000,230.93788000,1708660800
2024-02-23 12:15:00,51091.87000000,51236.64000000,51031.10000000,51236.64000000,333.20863000,1708661700
2024-02-23 12:30:00,51236.63000000,51321.92000000,51183.21000000,51224.03000000,284.10619000,1708662600
2024-02-23 12:45:00,51224.04000000,51254.20000000,51195.84000000,51219.59000000,169.35247000,1708663500
2024-02-23 13:00:00,51219.59000000,51219.60000000,51148.07000000,51184.00000000,202.67455000,1708664400
2024-02-23 13:15:00,51184.00000000,51228.20000000,51145.61000000,51204.97000000,235.63234000,1708665300
2024-02-23 13:30:00,51204.96000000,51210.45000000,51142.85000000,51157.98000000,185.53472000,1708666200
2024-02-23 13:45:00,51157.99000000,51239.43000000,51116.00000000,51236.01000000,136.99892000,1708667100
2024-02-23 14:00:00,51236.00000000,51297.82000000,51234.01000000,51266.39000000,179.62291000,1708668000
2024-02-23 14:15:00,51266.39000000,51281.10000000,51211.10000000,51211.11000000,132.50005000,1708668900
2024-02-23 14:30:00,51211.10000000,51312.72000000,51211.10000000,51248.37000000,141.45751000,1708669800
2024-02-23 14:45:00,51248.37000000,51313.99000000,51248.36000000,51301.11000000,152.70718000,1708670700
2024-02-23 15:00:00,51301.10000000,51301.11000000,51246.61000000,51249.85000000,259.74629000,1708671600
2024-02-23 15:15:00,51249.85000000,51249.85000000,51113.33000000,51138.00000000,191.97346000,1708672500
2024-02-23 15:30:00,51138.00000000,51138.00000000,51033.73000000,51052.29000000,434.83484000,1708673400
2024-02-23 15:45:00,51052.28000000,51052.29000000,50889.00000000,50915.96000000,687.60193000,1708674300
2024-02-23 16:00:00,50915.95000000,51170.00000000,50891.10000000,51168.23000000,416.69035000,1708675200
2024-02-23 16:15:00,51168.23000000,51168.24000000,51034.09000000,51051.11000000,238.76831000,1708676100
2024-02-23 16:30:00,51051.11000000,51053.76000000,50850.00000000,50973.50000000,444.87198000,1708677000
2024-02-23 16:45:00,50973.50000000,51020.99000000,50830.00000000,50958.54000000,493.89496000,1708677900
2024-02-23 17:00:00,50958.55000000,50986.00000000,50870.10000000,50972.89000000,318.31226000,1708678800
2024-02-23 17:15:00,50972.88000000,51066.66000000,50884.61000000,50963.26000000,463.49206000,1708679700
2024-02-23 17:30:00,50963.26000000,51060.52000000,50963.26000000,51053.05000000,374.55454000,1708680600
2024-02-23 17:45:00,51053.06000000,51060.51000000,50877.98000000,51009.38000000,387.44232000,1708681500
2024-02-23 18:00:00,51009.38000000,51051.10000000,50965.81000000,51008.51000000,202.27058000,1708682400
2024-02-23 18:15:00,51008.51000000,51135.88000000,50970.34000000,51123.30000000,249.07265000,1708683300
2024-02-23 18:30:00,51123.30000000,51160.04000000,51084.00000000,51123.60000000,222.96653000,1708684200
2024-02-23 18:45:00,51123.60000000,51174.56000000,51123.59000000,51171.09000000,166.63592000,1708685100
2024-02-23 19:00:00,51171.09000000,51217.24000000,51144.00000000,51217.23000000,226.70274000,1708686000
2024-02-23 19:15:00,51217.23000000,51243.99000000,51150.32000000,51150.33000000,141.86368000,1708686900
2024-02-23 19:30:00,51150.33000000,51244.00000000,51141.20000000,51217.85000000,197.46337000,1708687800
2024-02-23 19:45:00,51217.85000000,51263.22000000,51192.36000000,51218.95000000,217.09075000,1708688700
2024-02-23 20:00:00,51218.94000000,51225.25000000,50992.56000000,51089.07000000,315.78318000,1708689600
2024-02-23 20:15:00,51089.07000000,51110.00000000,50926.21000000,50951.99000000,431.81810000,1708690500
2024-02-23 20:30:00,50951.99000000,51014.80000000,50933.85000000,51007.11000000,310.86792000,1708691400
2024-02-23 20:45:00,51007.11000000,51022.34000000,50950.00000000,50994.01000000,330.22280000,1708692300
2024-02-23 21:00:00,50994.00000000,51071.52000000,50925.02000000,50958.00000000,346.37790000,1708693200
2024-02-23 21:15:00,50958.00000000,51042.43000000,50925.02000000,51008.75000000,280.72903000,1708694100
2024-02-23 21:30:00,51008.75000000,51069.04000000,50953.80000000,51052.01000000,286.46570000,1708695000
2024-02-23 21:45:00,51052.01000000,51095.00000000,51005.99000000,51058.20000000,324.70417000,1708695900
2024-02-23 22:00:00,51058.21000000,51082.96000000,50926.00000000,51002.39000000,321.26797000,1708696800
2024-02-23 22:15:00,51002.39000000,51333.47000000,50976.46000000,51187.86000000,712.67775000,1708697700
2024-02-23 22:30:00,51187.85000000,51300.00000000,50850.00000000,50916.01000000,1343.35199000,1708698600
2024-02-23 22:45:00,50916.02000000,51268.45000000,50800.32000000,51126.00000000,998.41803000,1708699500
2024-02-23 23:00:00,51126.00000000,51126.00000000,50926.00000000,50980.01000000,607.35439000,1708700400
2024-02-23 23:15:00,50980.02000000,50999.69000000,50833.02000000,50892.59000000,651.82136000,1708701300
2024-02-23 23:30:00,50892.60000000,51024.28000000,50855.91000000,50977.99000000,497.32550000,1708702200
2024-02-23 23:45:00,50978.00000000,51031.10000000,50854.34000000,50911.11000000,543.64256000,1708703100
